PlayerID,Jersey,FirstName,LastName,College,Age,Experience,Height,Weight,TeamID,Prestige,SignedBy,SignedSeason,StarRating,Injury,InjuryLength,Position,PlayerFlags,Transfer,Alt Position,Team,Redshirt,RedshirtYear,HomeState,Awards,Strength,Agility,Arm,Speed,Hands,Intelligence,Accuracy,Run Blocking,Pass Blocking,Tackling,Endurance,Kick Distance,Kick Accuracy,Overall
6173,1,CB,FILLER,Clemson,24,0,74,185,2,61,2,1985,3,,,CB,None,False,CB,CLEM,False,0,PA,,34,45,1,45,31,45,1,1,1,36,65,1,1,48
6174,1,CB,FILLER,Cambridge,24,0,74,185,19,57,19,1985,3,,,CB,None,False,CB,CU,False,0,CA,,34,45,1,45,30,45,1,1,1,35,65,1,1,48
6175,1,CB,FILLER,Florida State,24,0,74,185,31,65,31,1985,3,,,CB,None,False,CB,FLST,False,0,LA,,34,45,1,45,30,45,1,1,1,35,65,1,1,48
6176,1,CB,FILLER,Virginia,24,0,74,185,33,65,33,1985,3,,,CB,None,False,CB,VA,False,0,MA,,34,46,1,45,30,45,1,1,1,35,65,1,1,48
6177,1,CB,FILLER,Minnesota,24,0,74,185,18,61,18,1985,3,,,CB,None,False,CB,MINN,False,0,VA,,34,46,1,46,30,45,1,1,1,35,65,1,1,49
6178,1,CB,FILLER,Clemson,24,0,74,185,2,61,2,1985,3,,,CB,None,False,CB,CLEM,False,0,NE,,34,45,1,45,30,46,1,1,1,35,68,1,1,48
6179,1,CB,FILLER,West Virginia,24,0,74,185,35,60,35,1985,3,,,CB,None,False,CB,WVA,False,0,MN,,34,45,1,45,31,45,1,1,1,35,66,1,1,48
6180,1,CB,FILLER,Michigan State,24,0,74,185,24,60,24,1985,3,Jammed Finger,,CB,None,False,CB,MIST,False,0,TX,,34,45,1,45,30,45,1,1,1,36,68,1,1,48
6181,1,CB,FILLER,Syracuse,24,0,74,185,37,59,37,1985,3,,,CB,None,False,CB,SYR,False,0,FL,,34,45,1,46,33,45,1,1,1,35,66,1,1,49
6182,1,CB,FILLER,Florida State,24,0,74,185,31,65,31,1985,3,,,CB,None,False,CB,FLST,False,0,AL,,34,45,1,46,31,45,1,1,1,36,65,1,1,49
6183,1,CB,FILLER,Texas,24,0,74,185,40,68,40,1985,3,,,CB,None,False,CB,TX,False,0,FL,,34,45,1,45,30,45,1,1,1,35,65,1,1,48
6184,1,CB,FILLER,Virginia,24,0,74,185,33,65,33,1985,3,,,CB,None,False,CB,VA,False,0,IL,,34,45,1,45,30,45,1,1,1,35,65,1,1,48
6185,1,CB,FILLER,Kings College London,24,0,74,185,7,60,7,1985,3,,,CB,None,False,CB,KCL,False,0,ND,,34,45,1,45,30,45,1,1,1,35,66,1,1,48
6186,1,CB,FILLER,West Virginia,24,0,74,185,35,60,35,1985,3,,,CB,None,False,CB,WVA,False,0,MS,,34,45,1,47,33,45,1,1,1,36,65,1,1,50
6187,1,CB,FILLER,Iowa,24,0,74,185,8,60,8,1985,3,,,CB,None,False,CB,IOWA,False,0,GA,,35,45,1,45,30,45,1,1,1,35,66,1,1,48
6188,1,CB,FILLER,Michigan State,24,0,74,185,24,60,24,1985,3,,,CB,None,False,CB,MIST,False,0,MI,,34,45,1,45,31,45,1,1,1,35,68,1,1,48
6189,1,CB,FILLER,Rutgers,24,0,74,185,6,52,6,1985,3,,,CB,None,False,CB,RUT,False,0,NY,,34,46,1,46,31,45,1,1,1,35,65,1,1,49
6190,1,CB,FILLER,Kings College London,24,0,74,185,7,60,7,1985,3,,,CB,None,False,CB,KCL,False,0,LA,,34,45,1,45,31,45,1,1,1,36,65,1,1,48
6191,1,CB,FILLER,Navy,24,0,74,185,1,54,1,1985,3,,,CB,None,False,CB,NAVY,False,0,VA,Won 1985 Atlantic Coast Conference Championship,34,46,1,45,30,45,1,1,1,35,66,1,1,48
6193,1,CB,FILLER,Miami (FL),24,0,74,185,21,70,21,1985,3,,,CB,None,False,CB,MIAFL,False,0,FL,,34,45,1,45,31,45,1,1,1,37,65,1,1,49
6199,1,CB,FILLER,Ohio State,24,0,74,185,16,71,16,1985,3,,,CB,None,False,CB,OHST,False,0,CA,,34,45,1,45,30,45,1,1,1,35,65,1,1,48
6200,1,CB,FILLER,Oklahoma,24,0,74,185,4,71,4,1985,3,,,CB,None,False,CB,OK,False,0,OK,,34,45,1,45,30,45,1,1,1,35,65,1,1,48
6201,1,CB,FILLER,Northwestern,24,0,74,185,9,55,9,1985,3,,,CB,None,False,CB,NWST,False,0,IL,,35,46,1,45,31,45,1,1,1,35,66,1,1,49
6203,1,CB,FILLER,Navy,24,0,74,185,1,54,1,1985,3,,,CB,None,False,CB,NAVY,False,0,PA,Won 1985 Atlantic Coast Conference Championship,34,45,1,45,30,45,1,1,1,35,65,1,1,48
6207,41,Chinedum,Ndukwe,Georgia,18,0,74,208,29,70,29,1985,5,,,SS,None,False,SS,GEO,False,0,GA,Won 1985 Southeastern Conference Championship,65,79,1,80,58,61,1,1,3,61,74,1,1,87
6208,26,Gerald,Alexander,Ohio State,19,0,72,210,16,71,16,1985,4,,,SS,None,False,SS,OHST,False,0,OH,,58,65,1,79,60,44,1,1,1,61,79,1,1,80
6209,49,Melvin,Bullitt,Florida State,19,0,73,200,31,65,31,1985,4,,,SS,None,False,SS,FLST,False,0,GA,,60,67,1,72,57,53,1,1,1,64,82,1,1,79
6210,36,Marcus,Paschal,Army,19,0,72,201,23,60,23,1985,4,,,SS,None,False,SS,ARMY,False,0,PA,,44,74,1,76,55,50,1,1,1,50,69,1,1,76
6211,34,Quinton,Teal,Wisconsin,19,0,73,198,28,60,28,1985,4,,,SS,None,False,SS,WIS,False,0,TN,,61,71,1,74,53,39,1,1,1,46,66,1,1,77
6212,29,Ramzee,Robinson,Clemson,19,0,69,183,2,61,2,1985,4,Scratched Cornea,,SS,None,False,SS,CLEM,False,0,SC,,52,73,1,71,38,52,1,1,1,57,70,1,1,75
6213,39,Brandon,Meriweather,Florida State,19,0,71,195,31,65,31,1985,4,,,SS,None,False,SS,FLST,False,0,FL,,50,74,1,66,62,44,1,1,1,54,72,1,1,74
6214,41,Ray,Ventrone,Navy,17,0,70,200,1,54,1,1985,3,,,SS,None,False,SS,NAVY,False,0,NC,Won 1985 Atlantic Coast Conference Championship,49,61,1,69,44,45,1,1,1,51,73,1,1,69
6215,21,Chris,Reis,LSU,20,0,73,215,20,67,20,1985,3,Team Rule Violations,,SS,None,False,SS,LSU,False,0,LA,,48,75,1,69,48,49,1,1,1,47,75,1,1,73
6216,27,Roderick,Rogers,Texas,19,0,74,187,40,68,40,1985,4,,,SS,None,False,SS,TX,False,0,OH,,55,67,1,65,44,40,1,1,1,55,70,1,1,71
6217,35,John,Wendling,Northwestern,20,0,73,222,9,55,9,1985,3,,,SS,None,False,SS,NWST,False,0,IN,,43,63,1,69,49,45,1,1,1,48,65,1,1,68
6218,48,Kevin,Payne,Georgia,20,0,72,215,29,70,29,1985,4,,,SS,None,False,SS,GEO,False,0,GA,Won 1985 Southeastern Conference Championship,51,66,1,59,47,47,1,1,1,54,79,1,1,68
6219,1,SS,FILLER,UCLA,24,0,71,185,32,70,32,1985,3,,,SS,None,False,SS,UCLA,False,0,UT,Won 1985 Pacific 10 Conference Championship,34,45,1,45,31,45,1,1,1,35,65,1,1,47
6220,1,SS,FILLER,Northwestern,24,0,71,185,9,55,9,1985,3,,,SS,None,False,SS,NWST,False,0,IL,,34,47,1,45,30,45,1,1,1,35,65,1,1,47
6221,1,SS,FILLER,Rutgers,24,0,71,185,6,52,6,1985,3,,,SS,None,False,SS,RUT,False,0,MA,,34,46,1,46,31,45,1,1,1,36,65,1,1,48
6222,1,SS,FILLER,Rutgers,24,0,71,185,6,52,6,1985,3,,,SS,None,False,SS,RUT,False,0,GA,,34,45,1,46,31,45,1,1,1,35,65,1,1,47
6223,1,SS,FILLER,Michigan,24,0,71,185,30,69,30,1985,3,,,SS,None,False,SS,MICH,False,0,CT,,34,45,1,45,31,45,1,1,1,36,65,1,1,47
6224,1,SS,FILLER,Iowa,24,0,71,185,8,60,8,1985,3,,,SS,None,False,SS,IOWA,False,0,FL,,34,46,1,45,30,45,1,1,1,36,66,1,1,47
6225,1,SS,FILLER,UCLA,24,0,71,185,32,70,32,1985,3,,,SS,None,False,SS,UCLA,False,0,LA,Won 1985 Pacific 10 Conference Championship,34,45,1,45,30,45,1,1,1,35,66,1,1,47
6226,1,SS,FILLER,Stanford,24,0,71,185,3,65,3,1985,3,,,SS,None,False,SS,STAN,False,0,GA,,34,46,1,45,30,45,1,1,1,35,67,1,1,47
6227,1,SS,FILLER,Texas,24,0,71,185,40,68,40,1985,3,,,SS,None,False,SS,TX,False,0,UT,,34,45,1,45,30,45,1,1,1,35,65,1,1,47
6228,1,SS,FILLER,Alabama,24,0,71,185,15,65,15,1985,3,,,SS,None,False,SS,BAMA,False,0,VA,,35,45,1,45,30,45,1,1,1,35,65,1,1,47
6229,1,SS,FILLER,Boston College,24,0,71,185,14,62,14,1985,3,,,SS,None,False,SS,BST,False,0,TX,,34,45,1,45,30,45,1,1,1,36,66,1,1,47
6230,1,SS,FILLER,Michigan,24,0,71,185,30,69,30,1985,3,,,SS,None,False,SS,MICH,False,0,FL,,35,45,1,46,31,45,1,1,1,36,65,1,1,48
6231,1,SS,FILLER,Missouri,24,0,71,185,34,62,34,1985,3,,,SS,None,False,SS,MIZZOU,False,0,LA,,36,45,1,45,32,45,1,1,1,35,65,1,1,48
6232,1,SS,FILLER,Minnesota,24,0,71,185,18,61,18,1985,3,,,SS,None,False,SS,MINN,False,0,MD,,38,46,1,45,30,45,1,1,1,38,65,1,1,49
6233,1,SS,FILLER,Wisconsin,24,0,71,185,28,60,28,1985,3,,,SS,None,False,SS,WIS,False,0,GA,,34,45,1,46,30,45,1,1,1,35,65,1,1,47
6234,1,SS,FILLER,Navy,24,0,71,185,1,54,1,1985,3,,,SS,None,False,SS,NAVY,False,0,PA,Won 1985 Atlantic Coast Conference Championship,34,45,1,45,33,45,1,1,1,35,67,1,1,47
6235,1,SS,FILLER,Kentucky,24,0,71,185,12,60,12,1985,3,,,SS,None,False,SS,KY,False,0,FL,,34,45,1,45,30,45,1,1,1,35,66,1,1,47
6236,1,SS,FILLER,Cambridge,24,0,71,185,19,57,19,1985,3,,,SS,None,False,SS,CU,False,0,OH,,34,45,1,46,31,45,1,1,1,35,66,1,1,47
6237,1,SS,FILLER,Army,24,0,71,185,23,60,23,1985,3,,,SS,None,False,SS,ARMY,False,0,FL,,34,45,1,45,32,45,1,1,1,35,65,1,1,47
6238,1,SS,FILLER,Oklahoma,24,0,71,185,4,71,4,1985,3,,,SS,None,False,SS,OK,False,0,AZ,,34,45,1,45,31,45,1,1,1,35,65,1,1,47
6239,1,SS,FILLER,Virginia,24,0,71,185,33,65,33,1985,3,,,SS,None,False,SS,VA,False,0,NC,,34,45,1,45,31,45,1,1,1,35,65,1,1,47
6240,1,SS,FILLER,California,24,0,71,185,17,67,17,1985,3,,,SS,None,False,SS,CAL,False,0,CA,,34,46,1,45,32,45,1,1,1,38,65,1,1,48
6241,1,SS,FILLER,Stanford,24,0,71,185,3,65,3,1985,3,,,SS,None,False,SS,STAN,False,0,NC,,34,45,1,45,30,46,1,1,1,35,65,1,1,47
6242,1,SS,FILLER,Washington,24,0,71,185,27,63,27,1985,3,,,SS,None,False,SS,WASH,False,0,WA,,34,45,1,45,30,46,1,1,1,35,65,1,1,47
6243,1,SS,FILLER,Syracuse,24,0,71,185,37,59,37,1985,3,,,SS,None,False,SS,SYR,False,0,GA,,34,45,1,45,31,45,1,1,1,35,65,1,1,47
6244,1,SS,FILLER,Penn State,24,0,71,185,10,66,10,1985,3,,,SS,None,False,SS,PENNST,False,0,PA,,34,45,1,45,30,46,1,1,1,35,65,1,1,47
6245,1,SS,FILLER,Texas,24,0,71,185,40,68,40,1985,3,,,SS,None,False,SS,TX,False,0,TX,,35,45,1,45,30,45,1,1,1,35,65,1,1,47
6246,1,SS,FILLER,Maryland,24,0,71,185,11,56,11,1985,3,,,SS,None,False,SS,MD,False,0,CO,,34,45,1,45,30,45,1,1,1,35,68,1,1,47
6247,1,SS,FILLER,Florida,24,0,71,185,26,65,26,1985,3,,,SS,None,False,SS,FL,False,0,FL,,34,46,1,45,30,45,1,1,1,35,68,1,1,47
6248,1,SS,FILLER,Illinois,24,0,71,185,36,62,36,1985,3,,,SS,None,False,SS,ILL,False,0,NC,,34,45,1,46,30,47,1,1,1,37,66,1,1,48
6249,1,SS,FILLER,Syracuse,24,0,71,185,37,59,37,1985,3,,,SS,None,False,SS,SYR,False,0,TX,,35,45,1,45,30,45,1,1,1,35,66,1,1,47
6250,1,SS,FILLER,Iowa,24,0,71,185,8,60,8,1985,3,,,SS,None,False,SS,IOWA,False,0,FL,,34,45,1,45,32,45,1,1,1,36,66,1,1,47
6251,49,Hiram,Eugene,Oregon,23,0,74,200,25,67,25,1985,4,,,FS,None,False,FS,OR,False,0,CA,,44,68,1,77,54,65,1,1,1,58,70,1,1,78
6252,45,LaRon,Landry,Notre Dame,19,0,73,214,5,72,5,1985,5,,,FS,None,False,FS,NTDM,False,0,AL,Won 1985 Big Ten Conference Championship,46,74,1,80,59,55,1,1,1,55,68,1,1,81
6253,44,Tyron,Brackenridge,Missouri,19,0,71,189,34,62,34,1985,4,,,FS,None,False,FS,MIZZOU,False,0,IN,,37,71,1,75,44,56,1,1,1,60,80,1,1,75
6254,26,Eric,Weddle,California,18,0,71,203,17,67,17,1985,4,,,FS,None,False,FS,CAL,False,0,CA,,49,75,1,78,51,58,1,1,1,56,70,1,1,79
6255,32,Reggie,Nelson,USC,20,0,72,198,39,72,39,1985,4,,,FS,None,False,FS,USC,False,0,CA,,53,78,1,72,47,61,1,1,1,66,75,1,1,79
6256,24,Aaron,Rouse,Oregon,19,0,76,223,25,67,25,1985,4,,,FS,None,False,FS,OR,False,0,WA,,43,76,1,76,55,56,1,1,1,52,70,1,1,78
6257,44,Tanard,Jackson,Florida State,18,0,72,200,31,65,31,1985,4,Tight Hamstring,,FS,None,False,FS,FLST,False,0,FL,,52,74,1,65,57,55,1,1,1,57,84,1,1,76
6258,40,Craig,Dahl,Ohio State,18,0,73,207,16,71,16,1985,5,,,FS,None,False,FS,OHST,False,0,TX,,49,77,1,69,50,61,1,1,1,66,71,1,1,78
6259,37,Michael,Griffin,Alabama,18,0,72,202,15,65,15,1985,4,,,FS,None,False,FS,BAMA,False,0,AL,,47,66,1,77,53,49,1,1,1,56,88,1,1,76
6260,48,Geoffrey,Pope,Notre Dame,19,0,71,181,5,72,5,1985,4,,,FS,None,False,FS,NTDM,False,0,OH,Won 1985 Big Ten Conference Championship,56,64,1,79,50,49,1,1,1,62,78,1,1,77
6261,24,Willie,Gaston,Stanford,21,0,70,187,3,65,3,1985,4,,,FS,None,False,FS,STAN,False,0,CA,,47,70,1,72,40,57,1,1,1,51,69,1,1,71
6262,41,Michael,Johnson,Missouri,19,0,75,205,34,62,34,1985,4,,,FS,None,False,FS,MIZZOU,False,0,WI,,43,68,1,75,62,61,1,1,1,52,78,1,1,78
6263,25,C.J.,Wallace,Florida,18,0,72,218,26,65,26,1985,4,,,FS,None,False,FS,FL,False,0,FL,,51,64,1,71,56,58,1,1,1,52,77,1,1,74
6264,26,Daren,Stone,Syracuse,18,0,75,211,37,59,37,1985,4,,,FS,None,False,FS,SYR,False,0,DC,,43,65,1,77,50,43,1,1,1,56,64,1,1,74
6265,43,Nick,Graham,Texas,19,0,70,191,40,68,40,1985,4,,,FS,None,False,FS,TX,False,0,CO,,47,76,1,62,51,59,1,1,1,47,63,1,1,71
6266,32,Antoine,Harris,UCLA,19,0,70,240,32,70,32,1985,4,,,FS,None,False,FS,UCLA,False,0,CA,Won 1985 Pacific 10 Conference Championship,39,76,1,67,59,56,1,1,1,54,63,1,1,75
6267,43,Dashon,Goldson,Florida State,19,0,74,205,31,65,31,1985,4,,,FS,None,False,FS,FLST,False,0,AL,,45,68,1,66,61,52,1,1,1,56,83,1,1,74
6268,43,Courtney,Bryan,Washington,19,0,72,202,27,63,27,1985,4,,,FS,None,False,FS,WASH,False,0,WA,,39,69,1,68,41,48,1,1,1,53,78,1,1,69
6269,40,Tuff,Harris,Oklahoma,20,0,72,198,4,71,4,1985,4,,,FS,None,False,FS,OK,False,0,OK,,47,73,1,62,42,52,1,1,1,60,71,1,1,70
6270,42,LaMarcus,Hicks,California,20,0,72,189,17,67,17,1985,4,,,FS,None,False,FS,CAL,False,0,CA,,37,65,1,69,44,47,1,1,1,60,71,1,1,70
6271,36,Usama,Young,UCLA,18,0,71,186,32,70,32,1985,4,Ruptured Disc (Back),,FS,None,False,FS,UCLA,False,0,CA,Won 1985 Pacific 10 Conference Championship,40,68,1,61,49,52,1,1,1,53,71,1,1,68
6272,41,Marvin,White,Ohio State,20,0,73,199,16,71,16,1985,4,,,FS,None,False,FS,OHST,False,0,OH,,43,71,1,66,40,57,1,1,1,60,70,1,1,70
6273,31,Courtney,Brown,Maryland,19,0,73,205,11,56,11,1985,3,,,FS,None,False,FS,MD,False,0,TN,,47,66,1,62,39,59,1,1,1,50,80,1,1,66
6274,27,Darius,Vinnett,USC,19,0,68,170,39,72,39,1985,4,Jammed Finger,,FS,None,False,FS,USC,False,0,FL,,37,67,1,60,55,49,1,1,1,51,78,1,1,68
6275,1,FS,FILLER,Miami (FL),24,0,69,196,21,70,21,1985,3,,,FS,None,False,FS,MIAFL,False,0,FL,,34,47,1,45,30,45,1,1,1,38,66,1,1,47
6276,1,FS,FILLER,Georgia,24,0,69,196,29,70,29,1985,3,,,FS,None,False,FS,GEO,False,0,PA,Won 1985 Southeastern Conference Championship,34,45,1,45,30,45,1,1,1,35,65,1,1,46
6277,1,FS,FILLER,Rutgers,24,0,69,196,6,52,6,1985,3,,,FS,None,False,FS,RUT,False,0,MI,,34,46,1,46,30,45,1,1,1,35,65,1,1,47
6278,1,FS,FILLER,Northwestern,24,0,69,196,9,55,9,1985,3,,,FS,None,False,FS,NWST,False,0,GA,,34,45,1,45,30,45,1,1,1,35,65,1,1,46
6279,1,FS,FILLER,Miami (FL),24,0,69,196,21,70,21,1985,3,,,FS,None,False,FS,MIAFL,False,0,FL,,34,45,1,45,30,45,1,1,1,35,65,1,1,46
6280,1,FS,FILLER,Minnesota,24,0,69,196,18,61,18,1985,3,,,FS,None,False,FS,MINN,False,0,OR,,34,45,1,45,30,45,1,1,1,35,65,1,1,46
6281,1,FS,FILLER,Nebraska,24,0,69,196,13,69,13,1985,3,,,FS,None,False,FS,NEB,False,0,WI,,34,45,1,45,30,45,1,1,1,35,65,1,1,46
6282,1,FS,FILLER,Texas,24,0,69,196,40,68,40,1985,3,,,FS,None,False,FS,TX,False,0,GA,,34,45,1,45,30,45,1,1,1,35,65,1,1,46
6283,1,FS,FILLER,Cambridge,24,0,69,196,19,57,19,1985,3,,,FS,None,False,FS,CU,False,0,NJ,,34,45,1,45,31,45,1,1,1,36,65,1,1,47
6284,1,FS,FILLER,Boston College,24,0,69,196,14,62,14,1985,3,,,FS,None,False,FS,BST,False,0,AZ,,34,45,1,45,30,45,1,1,1,35,66,1,1,46
6285,1,FS,FILLER,Texas AM,24,0,69,196,22,65,22,1985,3,,,FS,None,False,FS,TEXAM,False,0,TX,,34,45,1,45,30,46,1,1,1,35,66,1,1,46
6286,1,FS,FILLER,Texas AM,24,0,69,196,22,65,22,1985,3,,,FS,None,False,FS,TEXAM,False,0,WA,,35,45,1,45,30,45,1,1,1,38,66,1,1,47
6287,1,FS,FILLER,Kentucky,24,0,69,196,12,60,12,1985,3,,,FS,None,False,FS,KY,False,0,ID,,35,45,1,45,30,45,1,1,1,35,65,1,1,46
6288,1,FS,FILLER,Navy,24,0,69,196,1,54,1,1985,3,,,FS,None,False,FS,NAVY,False,0,GA,Won 1985 Atlantic Coast Conference Championship,34,45,1,45,30,45,1,1,1,35,65,1,1,46
6289,1,FS,FILLER,USC,24,0,69,196,39,72,39,1985,3,,,FS,None,False,FS,USC,False,0,AZ,,34,45,1,45,33,45,1,1,1,35,65,1,1,47
6290,1,FS,FILLER,Cambridge,24,0,69,196,19,57,19,1985,3,,,FS,None,False,FS,CU,False,0,OH,,34,45,1,45,30,47,1,1,1,35,66,1,1,46
6291,1,FS,FILLER,Michigan,24,0,69,196,30,69,30,1985,3,,,FS,None,False,FS,MICH,False,0,GA,,35,46,1,46,31,45,1,1,1,35,65,1,1,47
6292,1,FS,FILLER,Clemson,24,0,69,196,2,61,2,1985,3,,,FS,None,False,FS,CLEM,False,0,MS,,34,45,1,45,30,45,1,1,1,35,65,1,1,46
6293,1,FS,FILLER,LSU,24,0,69,196,20,67,20,1985,3,,,FS,None,False,FS,LSU,False,0,OH,,34,45,1,46,30,45,1,1,1,36,65,1,1,47
6294,1,FS,FILLER,Texas AM,24,0,69,196,22,65,22,1985,3,,,FS,None,False,FS,TEXAM,False,0,PA,,34,45,1,45,31,45,1,1,1,35,66,1,1,47
6295,1,FS,FILLER,Navy,24,0,69,196,1,54,1,1985,3,,,FS,None,False,FS,NAVY,False,0,IN,Won 1985 Atlantic Coast Conference Championship,34,45,1,45,31,46,1,1,1,35,65,1,1,47
6296,1,FS,FILLER,California,24,0,69,196,17,67,17,1985,3,,,FS,None,False,FS,CAL,False,0,CA,,34,45,1,45,30,45,1,1,1,36,65,1,1,46
6297,1,FS,FILLER,Wisconsin,24,0,69,196,28,60,28,1985,3,,,FS,None,False,FS,WIS,False,0,CO,,34,45,1,45,30,45,1,1,1,35,65,1,1,46
6298,5,Matt,Prater,UCLA,19,0,70,211,32,70,32,1985,4,,,K,None,False,K,UCLA,False,0,CA,Won 1985 Pacific 10 Conference Championship,41,48,27,38,32,65,1,1,1,18,85,90,73,79
6299,6,Mason,Crosby,Washington,19,0,73,212,27,63,27,1985,4,,,K,None,False,K,WASH,False,0,CA,,24,39,4,34,14,55,1,1,1,6,86,79,80,75
6300,19,Nick,Folk,Michigan State,19,0,74,211,24,60,24,1985,4,,,K,None,False,K,MIST,False,0,PA,,23,26,16,32,5,64,1,1,1,9,82,77,82,76
6301,4,Justin,Medlock,USC,20,0,72,201,39,72,39,1985,3,,,K,None,False,K,USC,False,0,NM,,18,39,9,35,10,48,1,1,1,15,83,72,78,70
6302,1,K,FILLER,Illinois,24,0,75,192,36,62,36,1985,3,,,K,None,False,K,ILL,False,0,PR,,4,45,30,37,28,47,1,1,1,1,65,55,55,53
6303,1,K,FILLER,Cambridge,24,0,75,192,19,57,19,1985,3,,,K,None,False,K,CU,False,0,MI,,4,45,30,37,29,45,1,1,1,1,65,55,55,52
6304,1,K,FILLER,West Virginia,24,0,75,192,35,60,35,1985,3,,,K,None,False,K,WVA,False,0,LA,,4,45,30,37,29,46,1,1,1,1,65,56,55,53
6305,1,K,FILLER,Wisconsin,24,0,75,192,28,60,28,1985,3,,,K,None,False,K,WIS,False,0,HI,,6,45,30,37,28,45,1,1,1,1,66,55,55,52
6308,1,K,FILLER,Texas AM,24,0,75,192,22,65,22,1985,3,,,K,None,False,K,TEXAM,False,0,AZ,,4,45,30,37,28,45,1,1,1,1,65,55,55,52
6309,1,K,FILLER,Notre Dame,24,0,75,192,5,72,5,1985,3,,,K,None,False,K,NTDM,False,0,WA,Won 1985 Big Ten Conference Championship,4,45,30,37,28,45,1,1,1,1,65,55,55,52
6323,1,K,FILLER,Michigan,24,0,75,192,30,69,30,1985,3,,,K,None,False,K,MICH,False,0,MI,,4,45,30,37,28,45,1,1,1,1,65,55,55,52
6324,1,K,FILLER,Navy,24,0,75,192,1,54,1,1985,3,,,K,None,False,K,NAVY,False,0,MD,Won 1985 Atlantic Coast Conference Championship,4,45,30,37,28,45,1,1,1,1,68,55,55,52
6327,1,K,FILLER,Missouri,24,0,75,192,34,62,34,1985,3,,,K,None,False,K,MIZZOU,False,0,OR,,4,46,30,37,28,45,1,1,1,1,65,56,55,52
6332,1,K,FILLER,Texas,24,0,75,192,40,68,40,1985,3,,,K,None,False,K,TX,False,0,TX,,4,47,30,37,28,45,1,1,1,1,66,56,55,53
6334,1,K,FILLER,Northwestern,24,0,75,192,9,55,9,1985,3,,,K,None,False,K,NWST,False,0,WI,,5,45,30,37,28,45,1,1,1,1,66,55,55,52
6335,1,K,FILLER,Iowa,24,0,75,192,8,60,8,1985,3,Turf Toe,,K,None,False,K,IOWA,False,0,SD,,4,45,30,37,28,45,1,1,1,1,65,55,55,52
6349,8,Richmond,McGee,Auburn,20,0,76,193,38,71,38,1985,3,,,P,None,False,P,AUB,False,0,FL,,32,38,28,49,30,69,1,1,1,10,78,66,66,69
6350,10,Jeremy,Kapinos,Maryland,19,0,73,235,11,56,11,1985,3,,,P,None,False,P,MD,False,0,OH,,26,45,15,55,5,54,1,1,1,13,88,67,67,68
6351,7,Adam,Podlesh,Miami (FL),20,0,71,202,21,70,21,1985,3,,,P,None,False,P,MIAFL,False,0,FL,,20,43,7,45,14,50,1,1,1,18,84,71,75,70
6352,19,Mike,Barr,Washington,25,0,74,230,27,63,27,1985,3,,,P,None,False,P,WASH,False,0,CO,,18,32,6,40,19,59,1,1,1,20,82,75,60,68
6353,13,Sam,Paulescu,LSU,19,0,72,194,20,67,20,1985,3,,,P,None,False,P,LSU,False,0,MA,,20,35,8,52,17,57,1,1,1,11,82,76,58,68
6354,2,Brandon,Fields,Army,19,0,77,230,23,60,23,1985,3,,,P,None,False,P,ARMY,False,0,NE,,18,45,16,44,20,48,1,1,1,12,83,68,71,67
6356,19,Daniel,Sepulveda,Missouri,19,0,75,229,34,62,34,1985,3,,,P,None,False,P,MIZZOU,False,0,TN,,19,30,17,43,17,54,1,1,1,14,84,65,63,64
6402,13,Edward,Cabral,N/A,19,0,75,199,0,0,0,0,3,,,K,None,False,K,N/A,False,0,TX,,8,36,8,56,11,47,1,1,1,2,77,67,68,65
6403,81,Brent,Howard,Clemson,18,0,76,202,2,61,0,0,3,,,WR,None,False,WR,CLEM,False,0,SC,,39,90,1,67,93,64,1,24,30,24,81,1,1,80
6404,73,Moises,Bible,Alabama,19,0,76,315,15,65,0,0,4,,,DT,None,False,DT,BAMA,False,0,IN,,86,32,1,50,32,58,1,1,1,61,72,1,1,85
6405,82,Carl,Richard,Auburn,19,0,75,200,38,71,0,0,4,,,WR,None,False,WR,AUB,False,0,GA,,43,87,1,84,80,63,1,14,28,39,74,1,1,84
6406,47,Francis,Mcinnis,UCLA,19,0,74,184,32,70,0,0,3,,,CB,None,False,CB,UCLA,False,0,VA,,34,84,1,67,35,51,1,1,1,35,83,1,1,71
6407,69,Bradley,Flora,Clemson,18,0,76,295,2,61,0,0,3,,,G,None,False,G,CLEM,False,0,TX,,62,60,1,35,7,47,1,84,61,41,64,1,1,71
6408,87,Claude,Burton,N/A,19,0,76,209,0,0,0,0,3,,,WR,None,False,WR,N/A,False,0,FL,,63,73,1,74,68,71,1,28,23,24,74,1,2,75
6409,52,Richard,Castillo,UCLA,18,0,74,292,32,70,0,0,4,,,C,None,False,C,UCLA,False,0,TX,,71,47,1,44,24,70,2,77,76,49,65,1,1,79
6410,73,Terrion,Valenzuela,N/A,19,0,72,291,0,0,0,0,4,,,DT,None,False,DT,N/A,False,0,UT,,86,59,1,40,41,42,1,1,1,58,60,1,1,82
6411,79,Bernie,Dell,Auburn,19,0,77,315,38,71,0,0,4,,,DT,None,False,DT,AUB,False,0,NC,,74,49,1,52,46,51,1,1,1,53,65,1,1,76
6412,82,Teodoro,Haines,Nebraska,18,0,72,190,13,69,0,0,3,,,WR,None,False,WR,NEB,False,0,MS,,27,69,1,63,83,48,1,2,17,14,78,1,1,67
